OBJECTID,Shape,NAME,URL,LINE
1526,"(40.64174033200004, -74.01773199899992)",4th Ave & 59th St At Nw Corner,http://www.mta.info/nyct/service/,N-R
1527,"(40.64453433400007, -74.01476899799991)",4th Ave & 53rd St At Sw Corner,http://www.mta.info/nyct/service/,N-R
1528,"(40.644379332000085, -74.01458099899992)",4th Ave & 53rd St At Se Corner,http://www.mta.info/nyct/service/,N-R
1529,"(40.64567733200005, -74.01365900099995)",4th Ave & 52nd St At Nw Corner,http://www.mta.info/nyct/service/,N-R
1530,"(40.649305334000076, -74.00944399799994)",4th Ave & 45th St At Ne Corner,http://www.mta.info/nyct/service/,N-R
1531,"(40.63613733400007, -73.99465800099995)",New Utrecht Ave & 50th St At Ne Corner,http://www.mta.info/nyct/service/,D
1532,"(40.64631333300008, -73.99449599799993)",9th Ave & New Utrecht Ave At Ne Corner,http://www.mta.info/nyct/service/,D
1533,"(40.65464733500005, -74.00429299799993)",4th Ave & 36th St At Nw Corner,http://www.mta.info/nyct/service/,D-N-R
1534,"(40.66030033200008, -73.99797299999994)",4th Ave & 25th St At Se Corner (To Manhattan Only),http://www.mta.info/nyct/service/,D-N-R
1535,"(40.66531630600008, -73.99271415999993)",4th Ave & Prospect Ave At Ne Corner (To Manhattan Only),http://www.mta.info/nyct/service/,D-N-R
1536,"(40.63698433400003, -73.97849900099993)",Mcdonald Ave & Cortelyou Rd At Sw Corner,http://www.mta.info/nyct/service/,F-G
1537,"(40.643132335000075, -73.97966199899992)",Mcdonald Ave & Church Ave At Nw Corner,http://www.mta.info/nyct/service/,F-G
1538,"(40.64502033400004, -73.9797240019999)",Mcdonald Ave & Albemarle Rd At Se Corner,http://www.mta.info/nyct/service/,F-G
1539,"(40.65158333200009, -73.97567899799992)",Prospect Ave & Greenwood Ave At Nw Corner,http://www.mta.info/nyct/service/,F-G
1540,"(40.66073333300005, -73.97953899899994)",Prospect Park West & Prospect Park Southwest At Se Corner,http://www.mta.info/nyct/service/,F-G
1541,"(40.66131133400006, -73.97931999999992)",Prospect Park West & 14th St At Se Corner,http://www.mta.info/nyct/service/,F-G
1542,"(40.66995488200007, -73.98913712399991)",4th Ave & 10th St At Nw Corner,http://www.mta.info/nyct/service/,D-F-G-N-R
1543,"(40.666863334000084, -73.9818220009999)",7th Ave & 9th St At Sw Corner,http://www.mta.info/nyct/service/,F-G
1544,"(40.666893333000075, -73.98125799999991)",7th Ave & 9th St At Ne Corner,http://www.mta.info/nyct/service/,F-G
1545,"(40.68615333400004, -73.9745119989999)",Portland Ave & Fulton Ave At Sw Corner (To Queens Only),http://www.mta.info/nyct/service/,A-C
1546,"(40.68558633300006, -73.9728669989999)",Oxford St & Fulton Ave At Sw Corner (To Queens Only),http://www.mta.info/nyct/service/,A-C
1547,"(40.858622334000074, -73.9328379989999)",Fort Washington Ave & 192nd St At Nw Corner,http://www.mta.info/nyct/service/,A
1548,"(40.86534433400004, -73.92798799999991)",Broadway & Dyckman St At Sw Corner,http://www.mta.info/nyct/service/,A
1549,"(40.86536333300006, -73.92694599999993)",Broadway & Dyckman St At Ne Corner,http://www.mta.info/nyct/service/,A
1550,"(40.86753233400009, -73.92130699899991)",Broadway & 207th St At Se Corner,http://www.mta.info/nyct/service/,A
1551,"(40.86432833500004, -73.91918899899991)",10th Ave & 207th St At Sw Corner (Downtown Only),http://www.mta.info/nyct/service/,1
1552,"(40.864547333000075, -73.91870599899994)",10th Ave & 207th St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,1
1553,"(40.86803133300003, -73.9192849989999)",Broadway & 211th St At Ne Corner,http://www.mta.info/nyct/service/,A
1554,"(40.869791332000034, -73.91515499999991)",10th Ave & 215th St At Nw Corner (Downtown Only),http://www.mta.info/nyct/service/,1
1555,"(40.87430833500008, -73.90979499899993)",Broadway & 225th St At Se Corner (To Bronx Only),http://www.mta.info/nyct/service/,1
1556,"(40.87909133200009, -73.90453799799991)",Broadway & 231st St At Ne Corner (To Van Cortlandt Pk Only),http://www.mta.info/nyct/service/,1
1557,"(40.88491633400008, -73.90058599799994)",Broadway & 238th St At Ne Corner (To Van Cortlandt Pk Only),http://www.mta.info/nyct/service/,1
1558,"(40.88968333200006, -73.89792499999993)",Broadway & 242nd St At Ne Corner,http://www.mta.info/nyct/service/,1
1559,"(40.745531534000065, -73.90324754599993)",61st St & Roosevelt Ave At Se Corner,http://www.mta.info/nyct/service/,7-7 Express
1560,"(40.74625345800007, -73.94478843099995)",Jackson Ave & 45th Rd At Nw Corner,http://www.mta.info/nyct/service/,E-G-M
1561,"(40.773579006000034, -73.98251055999992)",Broadway & 66th St At Sw Corner,http://www.mta.info/nyct/service/,1-2
1562,"(40.77901673200006, -73.98165269499992)",Broadway & 72nd St At Ne Corner,http://www.mta.info/nyct/service/,1-2-3
1563,"(40.779643684000064, -73.95539166799995)",Lexington Ave & 86th St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,4-5-6-6 Express
1564,"(40.84801721800005, -73.9393175269999)",Fort Washington Ave & 177th St At Ne Corner,http://www.mta.info/nyct/service/,A
1565,"(40.81065733100007, -73.9268390009999)",Lincoln Ave & 138th St At Se Corner,http://www.mta.info/nyct/service/,6-6 Express
1566,"(40.81011333200007, -73.92557299799995)",Alexander Ave & 138th St At Sw Corner,http://www.mta.info/nyct/service/,6-6 Express
1567,"(40.810246333000066, -73.92529700099993)",Alexander Ave & 138th St At Nw Corner,http://www.mta.info/nyct/service/,6-6 Express
1568,"(40.81833933300004, -73.92722599899992)",Grand Concourse & 149th St At Se Corner,http://www.mta.info/nyct/service/,2-4-5
1569,"(40.82747147100008, -73.92625007999993)",River Ave & 161st St At Sw Corner,http://www.mta.info/nyct/service/,4-B-D
1570,"(40.82747133300006, -73.92599699999994)",River Ave & 161st St At Se Corner,http://www.mta.info/nyct/service/,4-B-D
1571,"(40.827865333000034, -73.9257259979999)",River Ave & 161st St At Ne Corner,http://www.mta.info/nyct/service/,4-B-D
1572,"(40.807495334000066, -73.91939099899992)",Brook Ave & 138th St At Sw Corner (To Pelham Bay Pk Only),http://www.mta.info/nyct/service/,6
1573,"(40.80523833500007, -73.91392999899995)",Cypress Ave & 138th St At Se Corner (To Pelham Bay Pk Only),http://www.mta.info/nyct/service/,6
1574,"(40.81603333400005, -73.9180639999999)",Melrose Ave & 149th St At Sw Corner (Northbound Only),http://www.mta.info/nyct/service/,2-5
1575,"(40.81624133400004, -73.91746800199991)",3rd Ave & 149th St At Nw Corner (To Manhattan Only),http://www.mta.info/nyct/service/,2-5
1576,"(40.82755033300003, -73.92398699899991)",Walton Ave & 161st St At Nw Corner,http://www.mta.info/nyct/service/,4-B-D
1577,"(40.808030332000044, -73.90771999999993)",Southern Blvd & St Mary's St At Se Corner (To Pelham Bay Pk Only),http://www.mta.info/nyct/service/,6
1578,"(40.81202733300006, -73.90386899799995)",Southern Blvd & 149th St At Ne Corner (To Pelham Bay Pk Only),http://www.mta.info/nyct/service/,6
1579,"(40.827510292000056, -73.9264090179999)",River Ave & 161st St At Sw Corner,http://www.mta.info/nyct/service/,4-B-D
1580,"(40.81616333300008, -73.90795299899992)",Jackson Ave & 152nd St At Ne Corner (Northbound Only),http://www.mta.info/nyct/service/,2-5
1581,"(40.816862333000074, -73.90743599899992)",Jackson Ave & Westchester Ave At Nw Corner (To Manhattan Only),http://www.mta.info/nyct/service/,2-5
1582,"(40.819684333000055, -73.90134799799995)",Prospect Ave & Longwood Ave At Ne Corner (Northbound Only),http://www.mta.info/nyct/service/,2-5
1583,"(40.81638633400007, -73.89593699999995)",Southern Blvd & Longwood Ave At Ne Corner (To Pelham Bay Pk Only),http://www.mta.info/nyct/service/,6
1584,"(40.82411833100008, -73.8927310009999)",Westchester Ave & Simpson St At Se Corner (Northbound Only),http://www.mta.info/nyct/service/,2-5
1585,"(40.82069433500004, -73.89094699899994)",Hunts Point Ave & 163rd St At Se Corner,http://www.mta.info/nyct/service/,6-6 Express
1586,"(40.82737333300008, -73.8860759989999)",Whitlock Ave & Westchester Ave At Se Corner,http://www.mta.info/nyct/service/,6
1587,"(40.835702333000086, -73.92145499999992)",River Ave & 167th St At Sw Corner,http://www.mta.info/nyct/service/,4
1588,"(40.835612333000086, -73.9212199989999)",River Ave & 167th St At Se Corner,http://www.mta.info/nyct/service/,4
1589,"(40.85290482400006, -73.82692836899992)",Burr Ave & Westchester Ave At Ne Corner,http://www.mta.info/nyct/service/,6-6 Express
1590,"(40.83446633500006, -73.91815499899991)",Grand Concourse & 167th St At Sw Corner,http://www.mta.info/nyct/service/,B-D
1591,"(40.83460933300006, -73.91724499899993)",Grand Concourse & 167th St At Ne Corner,http://www.mta.info/nyct/service/,B-D
1592,"(40.84011133300004, -73.9176349999999)",Jerome Ave & 170th St At Se Corner,http://www.mta.info/nyct/service/,4
1593,"(40.839046332000066, -73.91385699699993)",Grand Concourse & 170th St At Nw Corner,http://www.mta.info/nyct/service/,B-D
1594,"(40.83975133300004, -73.91274299899993)",Grand Concourse & 171st St At Ne Corner,http://www.mta.info/nyct/service/,B-D
1595,"(40.84435833300006, -73.9145809979999)",Jerome Ave & Mt Eden Ave At Ne Corner,http://www.mta.info/nyct/service/,4
1596,"(40.84494733400004, -73.91084400099993)",Grand Concourse & 174th St At Ne Corner,http://www.mta.info/nyct/service/,B-D
1597,"(40.84653033300009, -73.9097119999999)",Grand Concourse & 175th St At Sw Corner,http://www.mta.info/nyct/service/,B-D
1598,"(40.830033333000074, -73.89203600099995)",Southern Blvd & Freeman St At Sw Corner (To Manhattan Only),http://www.mta.info/nyct/service/,2-5
1599,"(40.853181333000066, -73.9077819979999)",Jerome Ave & Burnside Ave At Se Corner,http://www.mta.info/nyct/service/,4
1600,"(40.84994133300006, -73.90529299799994)",Grand Concourse & Echo Pl At Ne Corner,http://www.mta.info/nyct/service/,B-D
1601,"(40.85367033500006, -73.90765400099991)",Jerome Ave & Burnside Ave At Sw Corner,http://www.mta.info/nyct/service/,4
1602,"(40.85610133400007, -73.90108399999991)",Grand Concourse & 182nd St At Sw Corner,http://www.mta.info/nyct/service/,B-D
1603,"(40.85603433300008, -73.90048100199994)",Grand Concourse & 182nd St At Ne Corner,http://www.mta.info/nyct/service/,B-D
1604,"(40.85842933200007, -73.90373399899994)",Jerome Ave & 183rd St At Ne Corner,http://www.mta.info/nyct/service/,4
1605,"(40.86157433300008, -73.8979399989999)",Grand Concourse & 188th St At Nw Corner,http://www.mta.info/nyct/service/,B-D
1606,"(40.862916333000044, -73.90114399899994)",Jerome Ave & Fordham Rd At Nw Corner,http://www.mta.info/nyct/service/,4
1607,"(40.86284233400005, -73.9008629999999)",Jerome Ave & Fordham Rd At Ne Corner,http://www.mta.info/nyct/service/,4
1608,"(40.86761633300006, -73.8974580009999)",Jerome Ave & Kingsbridge Rd At Nw Corner,http://www.mta.info/nyct/service/,4
1609,"(40.866364333000035, -73.89450599799994)",Grand Concourse & Kingsbridge Rd At Nw Corner,http://www.mta.info/nyct/service/,B-D
1610,"(40.85873757300004, -73.85554678099993)",Esplanade & Laconia Ave At Ne Corner,http://www.mta.info/nyct/service/,5
1611,"(40.86806333200008, -73.89320399799993)",Grand Concourse & 196th St At Nw Corner,http://www.mta.info/nyct/service/,B-D
1612,"(40.83738933400008, -73.8879639999999)",Boston Rd & 174th St At Sw Corner (To Manhattan Only),http://www.mta.info/nyct/service/,2-5
1613,"(40.837346334000074, -73.88729399999994)",Boston Rd & 174th St At Ne Corner (Northbound Only),http://www.mta.info/nyct/service/,2-5
1614,"(40.84062833200005, -73.87982199899994)",Boston Rd & 178th St At Sw Corner,http://www.mta.info/nyct/service/,2-5
1615,"(40.84107833400009, -73.87939699799995)",Boston Rd & 178th St At Nw Corner,http://www.mta.info/nyct/service/,2-5
1616,"(40.83149333400007, -73.86732799899994)",St Lawrence Ave & Westchester Ave At Sw Corner,http://www.mta.info/nyct/service/,6
1617,"(40.833113333000085, -73.86094800199993)",Metropolitan Ave & Westchester Ave At Sw Corner,http://www.mta.info/nyct/service/,6-6 Express
1618,"(40.849098333000086, -73.86841099999992)",Birchall Ave & Sagamore St At Nw Corner,http://www.mta.info/nyct/service/,2-5
1619,"(40.85641033400009, -73.86751700099995)",White Plains Rd & Pelham Pkwy At Se Corner,http://www.mta.info/nyct/service/,2-5
1620,"(40.854565017000084, -73.86021201099993)",Esplanade & Paulding Ave At W Corner,http://www.mta.info/nyct/service/,5
1621,"(40.87219837500004, -73.88778828099993)",Grand Concourse & Bedford Park Blvd At Se Corner,http://www.mta.info/nyct/service/,B-D
1622,"(40.872135332000084, -73.88745900099991)",Grand Concourse & Bedofrd Park Blvd At Ne Corner,http://www.mta.info/nyct/service/,B-D
1623,"(40.874897333000035, -73.87933899899991)",Bainbridge Ave & 205th St At Se Corner,http://www.mta.info/nyct/service/,D
1624,"(40.87407333400006, -73.87746999699993)",Perry Ave & 205th St At Se Corner,http://www.mta.info/nyct/service/,D
1625,"(40.87921033100008, -73.8851339979999)",Jerome Ave & Mosholu Pkwy At Se Corner,http://www.mta.info/nyct/service/,4
1626,"(40.88004033400006, -73.88415499799993)",Jerome Ave & Mosholu Pkwy At Ne Corner,http://www.mta.info/nyct/service/,4
1627,"(40.88030033200005, -73.88422599899991)",Jerome Ave & Mosholu Pkwy At Nw Corner,http://www.mta.info/nyct/service/,4
1628,"(40.88681933400005, -73.87837599699992)",Jerome Ave & Bainbridge Ave At Sw Corner,http://www.mta.info/nyct/service/,4
1629,"(40.865339332000076, -73.86719699899993)",White Plains Rd & Allerton Ave At Se Corner,http://www.mta.info/nyct/service/,2-5
1630,"(40.87776958100005, -73.86610919399993)",White Plains Rd & 211th St At Sw Corner,http://www.mta.info/nyct/service/,2-5
1631,"(40.88348733500004, -73.86270899699991)",White Plains Rd & 219th St At Se Corner,http://www.mta.info/nyct/service/,2-5
1632,"(40.87928660000006, -73.83771087799994)",Baychester Ave & Tillotson Ave At Nw Corner,http://www.mta.info/nyct/service/,5
1633,"(40.88790833400009, -73.86056600099994)",White Plains Rd & 225th St At Nw Corner,http://www.mta.info/nyct/service/,2-5
1634,"(40.836668333000034, -73.84662700099994)",Westchester Ave & Zerega Ave At Se Corner,http://www.mta.info/nyct/service/,6-6 Express
1635,"(40.84355633300004, -73.83653099899993)",Westchester Ave & Middletown Rd At Ne Corner,http://www.mta.info/nyct/service/,6-6 Express
1636,"(40.846979332000046, -73.8325539999999)",Edison Ave & Buhre Ave At Sw Corner,http://www.mta.info/nyct/service/,6-6 Express
1637,"(40.85295707100005, -73.8271872059999)",Burr Ave & Westchester Ave At Ne Corner,http://www.mta.info/nyct/service/,6-6 Express
1638,"(40.89354733300007, -73.85746199899995)",White Plains Rd & 233rd St At Nw Corner,http://www.mta.info/nyct/service/,2-5
1639,"(40.89861633400005, -73.85435999899994)",White Plains Rd & Nereid Ave At Nw Corner,http://www.mta.info/nyct/service/,2-5
1640,"(40.90351233300004, -73.85014699899995)",White Plains Rd & 241st St At Ne Corner,http://www.mta.info/nyct/service/,2
1641,"(40.81624367000006, -73.91759411899994)",Melrose Ave & 149th St At Ne Corner (To Manhattan Only),http://www.mta.info/nyct/service/,2-5
1642,"(40.82237793000007, -73.89672608599994)",Intervale Ave & Westchester Ave At Ne Corner,http://www.mta.info/nyct/service/,2-5
1643,"(40.822334166000076, -73.89664363499992)",Intervale Ave & Westchester Ave At Ne Corner,http://www.mta.info/nyct/service/,2-5
1644,"(40.841198097000074, -73.87348901999991)",Morris Park Ave & 180th St At Nw Corner,http://www.mta.info/nyct/service/,2-5
1645,"(40.827438259000076, -73.92645552199991)",River Ave & 161st St At Sw Corner,http://www.mta.info/nyct/service/,4-B-D
1646,"(40.74720933200007, -73.89211899999992)",73rd St & 37th Rd At Ne Corner,http://www.mta.info/nyct/service/,7-E-F-M-R
1647,"(40.746592332000034, -73.89146299799995)",74th St & Roosevelt Av At Sw Corner,http://www.mta.info/nyct/service/,7-E-F-M-R
1648,"(40.73603733200008, -73.87709599999994)",54th St & Queens Blvd At Sw Corner,http://www.mta.info/nyct/service/,E-M-R
1649,"(40.737476332000085, -73.87741199699991)",Broadway & Queens Blvd At Sw Corner,http://www.mta.info/nyct/service/,E-M-R
1650,"(40.693826984000054, -73.99010827299992)",Cadman Plaza West & Montague St At Ne Corner,http://www.mta.info/nyct/service/,2-3-4-5-N-R
1651,"(40.69303612900006, -73.98734288399993)",Jay St & Metrotech Walk At Sw Corner,http://www.mta.info/nyct/service/,A-C-F
1652,"(40.692284819000065, -73.98723440599991)",Jay St & Willoughby St At Ne Corner,http://www.mta.info/nyct/service/,A-C-F
1653,"(40.68986946000007, -73.98124736299991)",Flatbush Ave & De Kalb Ave At Se Corner,http://www.mta.info/nyct/service/,B-D-N-Q-R
1654,"(40.683741275000045, -73.97852154999993)",4th Ave & Pacific St At Ne Corner,http://www.mta.info/nyct/service/,2-3-4-5-B-D-N-Q-R
1655,"(40.67518096400005, -73.97092692899992)",Flatbush Ave & Plaza Street East At Se Corner,http://www.mta.info/nyct/service/,2-3-4
1656,"(40.67514328300007, -73.97103425199992)",Flatbush Ave & Plaza Street West At Sw Corner,http://www.mta.info/nyct/service/,2-3-4
1657,"(40.688111433000074, -73.98051742099994)",Flatbush Ave & Livingston St At Nw Corner,http://www.mta.info/nyct/service/,2-3-4-5
1658,"(40.68808293500007, -73.9802829219999)",Flatbush Ave & Livingston St At Ne Corner,http://www.mta.info/nyct/service/,2-3-4-5
1659,"(40.74281733400005, -73.95393799899995)",Vernon Blvd & 50th Ave At Ne Corner (To Manhattan Only),http://www.mta.info/nyct/service/,7-7 Express
1660,"(40.74260833300008, -73.95280199799993)",Jackson Ave & 50th Ave At Nw Corner (To Manhattan Only),http://www.mta.info/nyct/service/,7-7 Express
1661,"(40.74240520200004, -73.94811045699993)",21st St & 49th Ave At Ne Corner,http://www.mta.info/nyct/service/,7-7 Express
1662,"(40.742422126000065, -73.94819531399992)",21st St & 49th Ave At Ne Corner,http://www.mta.info/nyct/service/,7-7 Express
1663,"(40.74452233300008, -73.94840199899994)",Jackson Ave & 47th Ave At Se Corner,http://www.mta.info/nyct/service/,G
1664,"(40.74622433300004, -73.94398499999994)",Court Square & Jackson Ave At Sw Corner,http://www.mta.info/nyct/service/,E-G-M
1665,"(40.74771233300004, -73.94463199799992)",23rd St & 44th Ave At Ne Corner,http://www.mta.info/nyct/service/,E-G-M
1666,"(40.74477733400005, -73.93178099999994)",33rd St & Queens Blvd At Sw Corner,http://www.mta.info/nyct/service/,7
1667,"(40.74449633200004, -73.9309429999999)",34th St & Queens Blvd At Sw Corner,http://www.mta.info/nyct/service/,7
1668,"(40.74846633300007, -73.9382439979999)",Jackson Ave & West St At Se Corner,http://www.mta.info/nyct/service/,E-M-R
1669,"(40.74985733200003, -73.9361979979999)",Northern Blvd & 41st Ave At Nw Corner,http://www.mta.info/nyct/service/,E-M-R
1670,"(40.75291533400008, -73.93291799899993)",31st St & 39th Ave At Nw Corner,http://www.mta.info/nyct/service/,N-Q
1671,"(40.756384333000085, -73.92974399899992)",31st St & 36th Ave At Se Corner,http://www.mta.info/nyct/service/,N-Q
1672,"(40.76188033400007, -73.92563799899995)",31st St & Broadway At Sw Corner,http://www.mta.info/nyct/service/,N-Q
1673,"(40.76221733300008, -73.92534899999993)",31st St & Broadway At Nw Corner,http://www.mta.info/nyct/service/,N-Q
1674,"(40.743700335000085, -73.92410700099992)",40th St & Queens Blvd At Se Corner (To Flushing Only),http://www.mta.info/nyct/service/,7
1675,"(40.74329133300006, -73.91885300099995)",46th St & Queens Blvd At Nw Corner,http://www.mta.info/nyct/service/,7
1676,"(40.74324933300005, -73.91849999899995)",46th St & Queens Blvd At Ne Corner,http://www.mta.info/nyct/service/,7
1677,"(40.743830467000066, -73.9130551099999)",52nd St & Roosevelt Ave At Sw Corner,http://www.mta.info/nyct/service/,7
1678,"(40.756689332000064, -73.92064799799994)",Steinway St & 34th Ave At Ne Corner,http://www.mta.info/nyct/service/,E-M-R
1679,"(40.75663733400006, -73.91437799899995)",46th St & Broadway At Sw Corner (To Jamaica Only),http://www.mta.info/nyct/service/,E-M-R
1680,"(40.745692391000034, -73.90323355899994)",61st St & Roosevelt Ave At Ne Corner,http://www.mta.info/nyct/service/,7-7 Express
1681,"(40.74615233500003, -73.8964069999999)",69th St & Roosevelt Ave At Sw Corner,http://www.mta.info/nyct/service/,7
1682,"(40.749138334000065, -73.89745799999992)",65th St & Broadway At Se Corner,http://www.mta.info/nyct/service/,E-M-R
1683,"(40.76676633500006, -73.9216279979999)",31st St & 30th Ave At Sw Corner,http://www.mta.info/nyct/service/,N-Q
1684,"(40.767090335000034, -73.9213769989999)",31st St & 30th Ave At Nw Corner,http://www.mta.info/nyct/service/,N-Q
1685,"(40.77015533200006, -73.91776399799994)",31st St & Hoyt Ave South At Se Corner,http://www.mta.info/nyct/service/,N-Q
1686,"(40.77492833300005, -73.91235000099994)",31st St & 23rd Ave At Nw Corner,http://www.mta.info/nyct/service/,N-Q
1687,"(40.77504633400008, -73.91184799799993)",31st St & 23rd Ave At Ne Corner,http://www.mta.info/nyct/service/,N-Q
1688,"(40.759016333000034, -73.95350499999995)",West Rd & Unnamed St At Se Corner,http://www.mta.info/nyct/service/,F
1689,"(40.773669332000054, -73.98201499999993)",Broadway & 66th St At Se Corner,http://www.mta.info/nyct/service/,1-2
1690,"(40.778601334000086, -73.98190699999992)",Broadway & 72nd St At Se Corner,http://www.mta.info/nyct/service/,1-2-3
1691,"(40.77621733400008, -73.9762469989999)",Central Park West & 72nd St At Sw Corner,http://www.mta.info/nyct/service/,A-C-B
1692,"(40.78363233300007, -73.97990899899992)",Broadway & 79th St At Se Corner (Uptown Only),http://www.mta.info/nyct/service/,1-2
1693,"(40.78835733200009, -73.97685800099993)",Broadway & 86th St At Sw Corner (Downtown Only),http://www.mta.info/nyct/service/,1-2
1694,"(40.788291334000064, -73.9761769989999)",Broadway & 86th St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,1-2
1695,"(40.76778133400006, -73.96431899999993)",Lexington Ave & 68th St At Sw Corner,http://www.mta.info/nyct/service/,4-6-6 Express
1696,"(40.77352633300006, -73.95973399999991)",Lexington Ave & 77th St At Se Corner (Uptown Only),http://www.mta.info/nyct/service/,4-6-6 Express
1697,"(40.773603334000086, -73.95957799999991)",Lexington Ave & 77th St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,4-6-6 Express
1698,"(40.77345195800007, -73.98205318499993)",Broadway & 66th St At Se Corner,http://www.mta.info/nyct/service/,1-2
1699,"(40.78038233400008, -73.9731559999999)",Central Park West & 77th St At Nw Corner,http://www.mta.info/nyct/service/,A-C-B
1700,"(40.785206334000065, -73.96956700099992)",Central Park West & 86th St At Sw Corner,http://www.mta.info/nyct/service/,A-C-B
1701,"(40.78610433300008, -73.9690169989999)",Central Park West & 87th St At Nw Corner,http://www.mta.info/nyct/service/,A-C-B
1702,"(40.79327233400005, -73.9730459999999)",Broadway & 96th St At Sw Corner,http://www.mta.info/nyct/service/,1-2-3
1703,"(40.79318233300006, -73.97263199899993)",Broadway & 96th St At Se Corner,http://www.mta.info/nyct/service/,1-2-3
1704,"(40.79459733300007, -73.97206100199992)",Broadway & 96th St At Sw Corner,http://www.mta.info/nyct/service/,1-2-3
1705,"(40.794449333000045, -73.9717029979999)",Broadway & 96th St At Se Corner,http://www.mta.info/nyct/service/,1-2-3
1706,"(40.79259833300006, -73.96428699799992)",Central Park West & 97th St At Nw Corner,http://www.mta.info/nyct/service/,A-C-B
1707,"(40.79914233200009, -73.96831400199994)",Broadway & 103rd St At Ne Corner,http://www.mta.info/nyct/service/,1
1708,"(40.799586333000036, -73.96808199999992)",Broadway & 104th St At Se Corner,http://www.mta.info/nyct/service/,1
1709,"(40.804257333000066, -73.96642199999991)",Broadway & Cathedral Pkwy At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,1
1710,"(40.80000133300007, -73.95885899799993)",Frederick Douglass Blvd & 109th St At Sw Corner,http://www.mta.info/nyct/service/,A-C-B
1711,"(40.80754433200008, -73.96396799899992)",Broadway & 115th St At Se Corner,http://www.mta.info/nyct/service/,1
1712,"(40.80810633500005, -73.96359199999995)",Broadway & 116th St At Ne Corner,http://www.mta.info/nyct/service/,1
1713,"(40.81530733500006, -73.95882599899994)",Broadway & 125th St At Sw Corner,http://www.mta.info/nyct/service/,1
1714,"(40.77946833200008, -73.95586799699993)",Lexington Ave & 86th St At Sw Corner (Downtown Only),http://www.mta.info/nyct/service/,4-5-6-6 Express
1715,"(40.77932533200004, -73.95547899899992)",Lexington Ave & 86th St At Se Corner (Uptown Only),http://www.mta.info/nyct/service/,4-5-6-6 Express
1716,"(40.79019333300005, -73.9476729989999)",Lexington Ave & 103rd St At Se Corner,http://www.mta.info/nyct/service/,4-6-6 Express
1717,"(40.794937332000075, -73.94451499899992)",Lexington Ave & 110th St At Nw Corner (Downtown Only),http://www.mta.info/nyct/service/,4-6-6 Express
1718,"(40.79479933300007, -73.9442019999999)",Lexington Ave & 110th St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,4-6-6 Express
1719,"(40.79850033400004, -73.95261599899993)",St Nicholas Ave & Central Park North At Nw Corner,http://www.mta.info/nyct/service/,2-3
1720,"(40.802217333000044, -73.94972999899994)",Lenox Ave & 116th St At Nw Corner (Downtown Only),http://www.mta.info/nyct/service/,2-3
1721,"(40.804558333000045, -73.95546700199992)",Frederick Douglass Blvd & 116th St At Nw Corner (Downtown Only),http://www.mta.info/nyct/service/,A-C-B
1722,"(40.81058533300006, -73.9525589989999)",Saint Nicholas Ave & 125th St At Se Corner,http://www.mta.info/nyct/service/,A-C-B-D
1723,"(40.81129933400007, -73.95193699899994)",Saint Nicholas Ave & 126th St At Se Corner,http://www.mta.info/nyct/service/,A-C-B-D
1724,"(40.811861332000035, -73.95135399899993)",Saint Nicholas Ave & 127th St At Se Corner,http://www.mta.info/nyct/service/,A-C-B-D
1725,"(40.807692333000034, -73.94573199899992)",Lenox Ave & 125th St At Sw Corner (Downtown Only),http://www.mta.info/nyct/service/,2-3
1726,"(40.807972333000066, -73.94553199899991)",Lenox Ave & 125th St At Nw Corner (Downtown Only),http://www.mta.info/nyct/service/,2-3
1727,"(40.821422332000054, -73.95384799899995)",Broadway & 137th St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,1
1728,"(40.82664833300004, -73.95052499899992)",Broadway & 145th St At Ne Corner (Downtown Only),http://www.mta.info/nyct/service/,1
1729,"(40.81688333200009, -73.9479340019999)",Saint Nicholas Ave & 135th St At Se Corner (Uptown Only),http://www.mta.info/nyct/service/,A-C-B
1730,"(40.818551332000084, -73.94753099899992)",Saint Nicholas Ave & 137th St At Sw Corner (Downtown Only),http://www.mta.info/nyct/service/,A-C-B
1731,"(40.823936331000084, -73.94500999899992)",Saint Nicholas Ave & 145th St At Sw Corner,http://www.mta.info/nyct/service/,A-C-B-D
1732,"(40.823816332000035, -73.94471699999991)",Saint Nicholas Ave & 145th St At Se Corner,http://www.mta.info/nyct/service/,A-C-B-D
1733,"(40.82541133400008, -73.94357899899995)",Saint Nicholas Ave & 147th St At Ne Corner,http://www.mta.info/nyct/service/,A-C-B-D
1734,"(40.804581333000044, -73.93740299899991)",Lexington Ave & 125th St At Nw Corner,http://www.mta.info/nyct/service/,4-5-6-6 Express
1735,"(40.81391933200007, -73.94081100199992)",Lenox Ave & 135th St At Se Corner (Uptown Only),http://www.mta.info/nyct/service/,2-3
1736,"(40.820345333000034, -73.93649600099991)",Lenox Ave & 145th St At Sw Corner (Downtown Only),http://www.mta.info/nyct/service/,3
1737,"(40.820592333000036, -73.93594400099994)",Lenox Ave & 145th St At Ne Corner (Exit Only),http://www.mta.info/nyct/service/,3
