time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-02-19T04:03:33.600Z,-37.5559,-73.6964,13.57,4.5,mwr,,121.0,0.902,0.85,us,us20008kqn,2017-03-05T06:29:44.430Z,"7km NNW of Lebu, Chile",earthquake,5.5,2.9,0.047,43.0,reviewed,us,us
2017-02-18T23:31:18.220Z,13.9019,-91.9944,35.0,4.5,mb,,160.0,0.6829999999999999,1.1,us,us20008kq3,2017-03-08T03:23:10.040Z,"44km S of Champerico, Guatemala",earthquake,6.0,2.0,0.059000000000000004,84.0,reviewed,us,us
2017-02-18T22:23:00.010Z,13.4426,145.8877,36.87,4.9,mb,,65.0,1.002,0.58,us,us20008kpw,2017-03-04T06:05:23.922Z,"108km E of Yigo Village, Guam",earthquake,8.6,6.7,0.055999999999999994,101.0,reviewed,us,us
2017-02-18T22:18:11.670Z,-23.5006,-175.2493,10.0,4.6,mb,,96.0,6.632000000000001,0.61,us,us100085qm,2017-03-08T00:28:28.040Z,"241km S of `Ohonua, Tonga",earthquake,7.8,1.9,0.141,15.0,reviewed,us,us
2017-02-18T12:43:33.250Z,-23.9825,-66.7687,198.99,4.5,mb,,68.0,2.395,0.87,us,us20008knf,2017-03-03T08:36:12.040Z,"52km WNW of San Antonio de los Cobres, Argentina",earthquake,8.8,7.6,0.10099999999999999,29.0,reviewed,us,us
2017-02-18T12:10:17.970Z,-23.8613,-66.6592,222.0,6.3,mww,,28.0,2.415,1.23,us,us20008kn8,2017-03-03T08:33:46.369Z,"52km NW of San Antonio de los Cobres, Argentina",earthquake,6.9,1.8,0.039,63.0,reviewed,us,us
2017-02-18T11:24:05.380Z,3.9854,126.8171,41.15,4.5,mb,,136.0,3.239,0.38,us,us100085q8,2017-03-03T08:22:33.040Z,"217km SE of Sarangani, Philippines",earthquake,9.9,8.7,0.14,15.0,reviewed,us,us
2017-02-18T10:58:49.530Z,0.2398,-24.7906,10.0,4.5,mb,,96.0,16.057000000000002,0.56,us,us100085q7,2017-03-12T11:07:42.040Z,Central Mid-Atlantic Ridge,earthquake,7.3,1.9,0.11599999999999999,22.0,reviewed,us,us
2017-02-18T09:37:38.060Z,-25.0275,179.8409,505.49,4.6,mb,,95.0,4.647,0.81,us,us100085q5,2017-03-12T07:08:08.040Z,South of the Fiji Islands,earthquake,13.2,9.6,0.091,36.0,reviewed,us,us
2017-02-18T07:04:18.230Z,26.3261,-44.6236,10.0,4.6,mb,,105.0,18.497,0.87,us,us20008kmm,2017-03-05T14:28:46.040Z,Northern Mid-Atlantic Ridge,earthquake,12.7,1.9,0.08800000000000001,39.0,reviewed,us,us
2017-02-18T07:01:28.010Z,10.4092,126.74799999999999,63.14,4.5,mb,,133.0,16.455,0.55,us,us100085q1,2017-03-05T13:10:23.040Z,"85km ENE of San Isidro, Philippines",earthquake,14.1,8.5,0.111,24.0,reviewed,us,us
2017-02-18T02:43:31.110Z,-35.4763,-102.7473,10.0,4.8,mb,,127.0,10.047,0.75,us,us20008klu,2017-03-03T01:10:14.040Z,Southeast of Easter Island,earthquake,13.4,1.9,0.048,132.0,reviewed,us,us
2017-02-18T00:22:53.100Z,-56.1176,-27.2606,81.82,4.7,mb,,126.0,5.595,0.93,us,us100085pz,2017-03-11T23:17:49.040Z,"64km N of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,9.2,8.3,0.08,47.0,reviewed,us,us
2017-02-17T21:33:15.060Z,3.8032,126.7453,66.27,4.8,mb,,64.0,3.074,0.75,us,us20008kks,2017-02-25T01:22:15.040Z,"227km SE of Sarangani, Philippines",earthquake,5.5,7.6,0.07200000000000001,59.0,reviewed,us,us
2017-02-17T19:31:35.720Z,-13.4465,-111.8266,10.0,4.7,mb,,158.0,24.820999999999998,0.79,us,us20008kka,2017-03-04T22:52:55.040Z,Central East Pacific Rise,earthquake,13.9,1.9,0.039,203.0,reviewed,us,us
2017-02-17T18:07:13.700Z,45.8906,150.4048,100.2,4.5,mb,,138.0,5.392,1.01,us,us20008kk5,2017-03-04T22:33:56.040Z,"209km ENE of Kuril'sk, Russia",earthquake,9.2,7.5,0.061,78.0,reviewed,us,us
2017-02-17T17:45:48.290Z,14.4681,144.2433,390.8,4.7,mb,,39.0,1.063,0.61,us,us20008kjq,2017-03-04T22:30:14.040Z,"109km WNW of Rota, Northern Mariana Islands",earthquake,10.1,5.4,0.040999999999999995,177.0,reviewed,us,us
2017-02-17T17:05:40.390Z,52.8655,-32.3823,10.0,4.5,mb,,154.0,13.062000000000001,0.54,us,us20008mrl,2017-03-04T21:53:35.040Z,Reykjanes Ridge,earthquake,12.0,1.9,0.111,24.0,reviewed,us,us
2017-02-17T15:33:30.660Z,20.0665,-156.0566667,40.721,4.66,ml,25.0,133.0,0.1881,0.13,hv,hv61610021,2017-03-11T01:44:14.266Z,"24km NW of Waikoloa Village, Hawaii",earthquake,0.55,0.99,0.18899999999999997,44.0,reviewed,hv,hv
2017-02-17T14:05:40.640Z,-10.3927,161.2381,80.12,4.7,mb,,130.0,1.5859999999999999,0.62,us,us20008kga,2017-03-03T08:12:17.040Z,"75km W of Kirakira, Solomon Islands",earthquake,4.8,9.2,0.11199999999999999,24.0,reviewed,us,us
2017-02-17T11:21:32.050Z,-2.4622,140.0246,40.6,5.3,mb,,35.0,7.78,0.94,us,us20008kez,2017-02-17T15:09:51.040Z,"64km WNW of Abepura, Indonesia",earthquake,8.3,6.0,0.049,139.0,reviewed,us,us
2017-02-17T09:18:29.940Z,9.8335,125.3807,35.26,4.7,mb,,78.0,2.753,1.17,us,us20008ken,2017-02-23T02:31:45.896Z,"7km WNW of Mabua, Philippines",earthquake,4.4,7.9,0.07200000000000001,59.0,reviewed,us,us
2017-02-17T09:17:52.090Z,-23.4664,-70.5704,61.95,4.5,mwr,,109.0,0.049,1.4,us,us20008kem,2017-02-18T12:47:20.712Z,"26km NW of Antofagasta, Chile",earthquake,6.7,7.0,0.048,42.0,reviewed,us,us
2017-02-17T05:04:32.210Z,4.573,96.5459,41.74,4.6,mb,,92.0,0.764,0.91,us,us20008ke5,2017-03-05T12:24:29.040Z,"66km NE of Meulaboh, Indonesia",earthquake,7.3,8.3,0.096,32.0,reviewed,us,us
2017-02-17T01:18:04.990Z,25.1201,125.1252,18.97,4.7,mb,,110.0,2.028,0.66,us,us20008kde,2017-03-01T03:56:29.040Z,"38km NNW of Hirara, Japan",earthquake,8.8,5.2,0.073,56.0,reviewed,us,us
2017-02-16T22:51:11.650Z,-3.0824,146.3165,10.0,4.5,mb,,118.0,6.336,0.39,us,us20008m62,2017-02-26T04:11:09.040Z,"158km SW of Lorengau, Papua New Guinea",earthquake,9.4,1.9,0.14,15.0,reviewed,us,us
2017-02-16T21:59:01.730Z,-19.2135,169.2781,141.58,4.6,mb,,157.0,2.468,0.7,us,us20008m61,2017-02-26T04:26:27.040Z,"37km N of Isangel, Vanuatu",earthquake,13.7,10.4,0.141,15.0,reviewed,us,us
2017-02-16T21:48:30.290Z,13.5357,-91.4545,35.0,4.5,mb,,167.0,1.01,0.94,us,us20008kcb,2017-02-25T02:15:08.040Z,"74km SW of La Gomera, Guatemala",earthquake,3.0,2.0,0.047,131.0,reviewed,us,us
2017-02-16T21:44:05.130Z,18.7358,145.1448,345.62,5.0,mb,,28.0,5.124,0.88,us,us20008kc8,2017-02-25T02:33:07.040Z,"55km W of Agrihan, Northern Mariana Islands",earthquake,9.5,5.8,0.032,314.0,reviewed,us,us
2017-02-16T19:53:53.600Z,-16.3038,-174.1205,92.3,4.9,mb,,58.0,3.284,0.92,us,us20008kb6,2017-03-06T14:04:41.040Z,"55km SW of Hihifo, Tonga",earthquake,8.7,5.4,0.035,255.0,reviewed,us,us
2017-02-16T19:39:18.570Z,-35.8204,-73.8069,18.93,4.5,mb,,166.0,1.051,0.7,us,us20008kaw,2017-02-17T15:16:25.040Z,"117km NNW of Talcahuano, Chile",earthquake,8.3,5.3,0.106,26.0,reviewed,us,us
2017-02-16T18:39:46.550Z,-35.8397,-73.6786,23.38,4.6,mwr,,117.0,0.988,1.06,us,us20008kaj,2017-02-17T15:13:44.040Z,"108km NW of Tome, Chile",earthquake,3.8,6.5,,,reviewed,us,guc
2017-02-16T15:00:58.510Z,18.3608,147.1541,49.45,4.5,mb,,98.0,5.228,0.85,us,us20008m5v,2017-03-04T17:14:09.040Z,"148km E of Pagan, Northern Mariana Islands",earthquake,9.8,7.6,0.075,57.0,reviewed,us,us
2017-02-16T13:33:42.450Z,14.4957,-90.5518,197.27,4.9,mb,,122.0,1.107,1.13,us,us20008k7u,2017-02-16T13:50:57.040Z,"0km S of Petapa, Guatemala",earthquake,7.7,7.3,0.065,74.0,reviewed,us,us
2017-02-16T12:51:55.060Z,18.7828,-69.3977,105.91,4.6,mb,,113.0,0.586,0.89,us,us20008k7r,2017-02-27T01:14:21.580Z,"7km E of El Puerto, Dominican Republic",earthquake,3.9,7.8,0.07,61.0,reviewed,us,us
2017-02-16T12:10:00.670Z,-20.6938,-178.5661,586.96,5.1,mb,,85.0,4.337,0.94,us,us20008k6s,2017-02-16T17:28:49.040Z,"14km ESE of Ndoi Island, Fiji",earthquake,10.9,8.6,0.08199999999999999,48.0,reviewed,us,us
2017-02-16T10:36:08.570Z,-7.1634,-80.64,40.17,4.8,mb,,123.0,2.858,0.82,us,us20008k68,2017-02-16T13:57:42.678Z,"85km WSW of Pimentel, Peru",earthquake,8.8,4.8,0.047,141.0,reviewed,us,us
2017-02-16T07:02:05.500Z,-30.1677,-72.1093,9.84,5.4,mww,,136.0,0.795,1.04,us,us20008k59,2017-03-05T08:54:33.435Z,"77km WSW of Coquimbo, Chile",earthquake,4.0,3.2,0.048,41.0,reviewed,us,us
2017-02-16T06:27:07.020Z,6.9502,125.4062,24.77,4.5,mb,,106.0,0.20800000000000002,1.01,us,us20008kcd,2017-03-11T13:13:13.695Z,"2km SSW of Baracatan, Philippines",earthquake,14.6,7.5,0.136,16.0,reviewed,us,us
2017-02-16T05:38:34.620Z,-17.8233,-13.7371,10.0,5.0,mb,,58.0,7.871,0.58,us,us20008k4y,2017-03-11T13:19:39.040Z,Southern Mid-Atlantic Ridge,earthquake,10.5,1.8,0.064,77.0,reviewed,us,us
2017-02-16T00:19:00.240Z,39.5439,26.1208,7.1,4.5,mwr,,33.0,1.351,0.87,us,us20008k41,2017-03-03T06:39:26.602Z,"19km WNW of Behram, Turkey",earthquake,4.4,4.2,0.066,22.0,reviewed,us,us
2017-02-15T23:01:23.840Z,34.7047,24.9022,25.94,4.6,mb,,62.0,0.5820000000000001,0.71,us,us20008k3m,2017-03-03T04:42:36.497Z,"38km S of Moirai, Greece",earthquake,2.8,4.7,0.06,82.0,reviewed,us,us
2017-02-15T22:30:40.010Z,-18.0036,-178.2524,612.84,4.5,mb,,160.0,3.528,0.57,us,us20008m3u,2017-03-03T04:52:11.040Z,"296km N of Ndoi Island, Fiji",earthquake,14.5,10.1,0.107,26.0,reviewed,us,us
2017-02-15T19:53:31.800Z,5.2541,96.1999,38.57,5.0,mb,,41.0,0.7440000000000001,1.25,us,us20008k22,2017-03-06T14:10:19.859Z,"10km WNW of Reuleuet, Indonesia",earthquake,7.0,5.0,0.063,82.0,reviewed,us,us
2017-02-15T19:47:07.360Z,5.2905,96.0645,13.0,5.4,mww,,35.0,0.8809999999999999,1.29,us,us20008k1z,2017-03-07T21:26:22.298Z,"15km SE of Sigli, Indonesia",earthquake,5.3,1.7,0.061,26.0,reviewed,us,us
2017-02-15T19:41:00.930Z,37.196,135.2654,367.36,4.5,mb,,28.0,2.316,0.99,us,us20008k1x,2017-03-06T15:29:11.040Z,"134km NW of Mikuni, Japan",earthquake,7.8,5.8,0.037000000000000005,211.0,reviewed,us,us
2017-02-15T19:26:11.720Z,-4.4562,152.9494,81.94,4.6,mb,,89.0,0.826,0.65,us,us20008k1q,2017-02-15T23:15:42.040Z,"9km W of Taron, Papua New Guinea",earthquake,8.8,7.9,0.094,34.0,reviewed,us,us
2017-02-15T18:53:38.570Z,-7.5161,107.3878,77.33,5.0,mb,,40.0,3.063,1.21,us,us20008k1a,2017-03-06T15:28:16.729Z,"4km SE of Kaum, Indonesia",earthquake,8.5,4.6,0.057,99.0,reviewed,us,us
2017-02-15T17:58:14.050Z,-59.3933,149.4026,10.0,4.9,mb,,119.0,7.162999999999999,0.95,us,us20008k14,2017-03-06T15:17:28.040Z,West of Macquarie Island,earthquake,9.4,1.9,0.10400000000000001,29.0,reviewed,us,us
2017-02-15T17:33:22.900Z,0.4888,99.7436,153.29,4.5,mb,,135.0,1.306,0.86,us,us20008k0x,2017-03-06T15:12:26.040Z,"77km NW of Bonjol, Indonesia",earthquake,7.0,7.9,0.10400000000000001,27.0,reviewed,us,us
2017-02-15T15:51:50.160Z,-33.1872,-69.6605,21.39,4.7,mb,,42.0,0.556,0.85,us,us20008jzz,2017-03-07T06:17:58.317Z,"84km WSW of Mendoza, Argentina",earthquake,3.6,6.2,0.153,13.0,reviewed,us,us
2017-02-15T15:28:16.720Z,52.2948,-173.4021,100.39,4.5,mb,,138.0,2.066,0.98,us,us20008jzk,2017-03-07T06:03:24.040Z,"55km ENE of Atka, Alaska",earthquake,9.7,7.9,0.045,142.0,reviewed,us,us
2017-02-15T14:07:29.500Z,3.9156,126.8062,44.56,5.0,mb,,107.0,3.1719999999999997,0.79,us,us20008jzd,2017-03-05T08:21:33.040Z,"221km SE of Sarangani, Philippines",earthquake,4.5,7.0,0.064,79.0,reviewed,us,us
2017-02-15T10:55:13.520Z,-60.9067,-51.4435,10.0,4.6,mb,,135.0,3.701,0.44,us,us20008m3k,2017-03-11T08:57:45.040Z,Scotia Sea,earthquake,6.5,2.0,0.098,31.0,reviewed,us,us
2017-02-15T10:48:55.470Z,-5.5129,147.2432,208.84,4.5,mb,,58.0,3.867,0.69,us,us20008m3l,2017-03-11T08:08:31.040Z,"136km NNE of Lae, Papua New Guinea",earthquake,8.1,8.0,0.111,24.0,reviewed,us,us
2017-02-15T07:50:27.720Z,38.186,72.8313,117.52,4.7,mb,,86.0,2.079,1.24,us,us20008jwh,2017-02-15T08:18:31.040Z,"99km W of Murghob, Tajikistan",earthquake,7.1,8.4,0.12,21.0,reviewed,us,us
2017-02-15T03:05:31.580Z,-56.0673,-26.6769,42.83,5.1,mb,,81.0,18.611,0.75,us,us20008jvg,2017-03-16T01:55:29.040Z,"77km NNE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,15.0,5.8,0.077,54.0,reviewed,us,us
2017-02-15T02:47:38.200Z,12.1516,-88.2756,42.05,4.8,mb,,151.0,1.314,0.86,us,us20008jvc,2017-03-07T05:42:40.040Z,"111km SW of Jiquilillo, Nicaragua",earthquake,7.4,8.7,0.036000000000000004,238.0,reviewed,us,us
2017-02-15T01:34:20.450Z,0.8176,-28.3284,10.0,4.9,mb,,92.0,14.815999999999999,0.79,us,us20008jv2,2017-03-07T04:31:40.040Z,Central Mid-Atlantic Ridge,earthquake,12.2,1.9,0.07400000000000001,58.0,reviewed,us,us
2017-02-14T22:19:56.280Z,-5.8787,154.618,75.19,5.1,mb,,100.0,2.964,0.75,us,us20008jtf,2017-03-03T23:29:06.040Z,"107km WNW of Panguna, Papua New Guinea",earthquake,8.3,7.2,0.07200000000000001,63.0,reviewed,us,us
